Date,Company,Industry,Revenue,Expenses,Profit,Assets,Liabilities,Equity,MarketCap,Dividends,EarningsPerShare,PriceEarningsRatio,Beta,Volatility,DebtToEquityRatio,EconomicIndicator,MarketSentiment,GeographicLocation,CustomerAgeGroup,CustomerIncomeGroup,GrossMargin,TotalProfit,ROI,ScenarioRevenue,NetIncome,IndustryROABenchmark,RevenueRank,EconomicGrowthRate,CustomerSatisfactionScore
2022-04-15,B,Healthcare,639983.0,63625,14614,3351577,478526,4465399,7694984,28589,4.844914183598341,8.441910079330228,2.385357366669931,0.0813970015568581,0.10716310009475077,0.23421473253652075,-0.9747849600484819,South America,26-35,Medium,576358.0,9976726,0.004360335448059227,705596.6419182958,576358.0,0.008637771379571375,1.0,0.013506351803861191,4
2022-04-16,C,Technology,464906.0,230167,36845,1216617,672561,2148508,41435608,34893,6.031082625613131,30.169475592665517,1.2257941358235966,0.1002168207124591,0.31303630240148045,1.5505004928140769,0.11951136727676515,North America,18-25,High,234739.0,12271563,0.030284797927367445,472281.6014527236,234739.0,0.008624016061378312,1.0,0.02295232575040603,8
2022-04-17,A,Finance,198887.0,494757,25108,7779572,408538,352981,15211127,36499,-2.3117502719770773,13.42223897339033,0.9398319300416382,0.3846834117464703,1.1573937407395865,-0.998354040738791,0.05479924424535265,Asia,36-45,Medium,-295870.0,10228621,0.0032274269072900155,165273.79441389613,-295870.0,0.008647471595630864,1.0,0.017617663249443825,5
2022-04-18,B,Technology,265377.0,367225,40315,5961578,587212,6745930,46645133,45689,9.239974732069726,36.4657397455146,1.1265030218582794,0.2473353220620483,0.08704685640082242,0.9843223984765838,0.4387072447383171,Africa,18-25,Medium,-101848.0,9976726,0.0067624712785775845,214215.39372419572,-101848.0,0.008624016061378312,1.0,0.0158948151727027,7
2022-04-19,D,Healthcare,480842.0,309734,28660,4246761,239568,4960463,91822390,4974,6.745571447355662,25.59683895638029,1.5707924589985474,0.2335100639592514,0.04829549177163503,-0.21398884422550896,0.7805161060356043,Africa,60+,Low,171108.0,11945424,0.00674867269431927,404355.8439486072,171108.0,0.008637771379571375,1.0,0.03818898532200325,9
2022-04-20,B,Technology,129381.0,429914,94811,6525843,146072,7445022,27911073,35180,4.136286223595125,12.031486569389358,2.255764466496129,0.3315591113506964,0.019620089772736736,-0.04946370965243295,-0.841186830713941,North America,60+,Low,-300533.0,9976726,0.014528544434795627,124749.09363075225,-300533.0,0.008624016061378312,1.0,0.03177184963184339,5
2022-04-21,C,Healthcare,234467.0,192029,4576,2685322,839368,8551706,18538197,29593,6.250160214837816,31.993654149923238,0.5203873206618861,0.4306256114039692,0.09815211140326854,0.6748194921666038,0.4629929806807247,North America,36-45,High,42438.0,12271563,0.001704078691493981,275094.7774726929,42438.0,0.008637771379571375,1.0,0.021367466473992305,5
2022-04-22,C,Finance,875228.0,7465,20915,7350702,819794,2749688,12482699,37669,-5.087369632277601,41.57197444684998,1.935888955085061,0.2553469766891897,0.2981407345124247,-1.1227220215622986,-0.6251761118048356,North America,26-35,Low,867763.0,12271563,0.002845306475490368,923331.3995295139,867763.0,0.008647471595630864,1.0,-0.0030421193594396684,4
2022-04-23,D,Finance,406191.0,476511,-7448,6391992,951568,2713486,6410735,6950,-4.9317285428634,32.828495036334004,1.7665579614748543,0.1946268911787577,0.35068100590900414,0.3824097461840506,0.7163541063143279,Asia,36-45,Low,-70320.0,11945424,-0.001165207966468043,455230.58563853416,-70320.0,0.008647471595630864,1.0,0.016389907767474305,6
2022-04-24,D,Healthcare,138670.0,106121,73390,7278844,711800,1212962,68355311,44528,-9.935619535592474,37.80163931071997,1.2996221963947856,0.4711845578576576,0.5868279467947058,0.1664522082130561,0.6381270277233122,South America,60+,High,32549.0,11945424,0.010082644991429957,136804.8660079783,32549.0,0.008637771379571375,1.0,0.04703027564405084,2
2022-04-25,D,Healthcare,858879.0,206439,63505,4110040,847883,824305,78177654,49549,5.459198552445237,38.45668841863338,0.7081715582111552,0.4760204685139991,1.0286034902129673,0.4924512640081491,0.08158750997108877,North America,36-45,Medium,652440.0,11945424,0.015451187822989557,811354.16154739,652440.0,0.008637771379571375,1.0,0.01769338333360292,3
2022-04-26,B,Finance,896698.0,134291,12976,7826074,84942,1488888,85665772,38700,7.377185641108682,48.51187487723961,1.745932613610791,0.2967453665717938,0.057050631075003626,0.2891686439078181,0.42048559724662304,North America,18-25,High,762407.0,9976726,0.0016580471894336803,756239.3589657001,762407.0,0.008647471595630864,1.0,0.031032175720536584,1
2022-04-27,B,Technology,483454.0,212272,52798,347814,546372,1876334,9138407,36838,-9.106076508933468,20.86573709856487,1.7088787389189757,0.4176518677359481,0.29119122714825824,2.4553001399108942,-0.3712997736325032,Europe,36-45,Low,271182.0,9976726,0.15179952503349492,556152.5293232038,271182.0,0.008624016061378312,1.0,0.03441942401952601,2
2022-04-28,C,Technology,237556.2848343028,496543,11441,4873636,502554,8573126,93180013,10982,0.3792443316871274,15.481223492635706,2.1960279622163466,0.3603071729341283,0.05861969134712356,-0.637739984251316,-0.057664202134370734,Asia,26-35,High,-258986.7151656972,12271563,0.0023475286213414377,264462.86263807956,-258986.7151656972,0.008624016061378312,1.0,0.022189639158559753,2
2022-04-29,D,Technology,353982.0,192420,59100,2857411,835224,4642599,21097671,16985,4.474718519989986,7.605577362457128,0.5351087992204799,0.1840016191318895,0.17990440268478927,-0.5309969550018176,0.6432737954209433,North America,18-25,Medium,161562.0,11945424,0.020683058894922713,306989.9121695352,161562.0,0.008624016061378312,1.0,0.011581783681318477,8
2022-04-30,D,Finance,962364.0,444307,97864,8479613,195019,1260472,29984244,27237,-0.9260245503158852,33.497050145694466,1.5170376887919892,0.3820918312209063,0.1547190258887147,-0.6231405264247644,-0.0814696056535722,Europe,46-60,High,518057.0,11945424,0.01154109273618973,967083.6501176856,518057.0,0.008647471595630864,1.0,-0.004353123317828885,8
2022-05-01,A,Technology,462214.0,100151,3005,4582343,590533,8232590,68738954,26319,-8.453460327209294,42.140082737279016,2.2547748817052367,0.4230013998491187,0.07173113200098633,-0.5554771191602547,-0.2844034693491164,Africa,60+,Low,362063.0,10228621,0.0006557780593901417,459879.7837874041,362063.0,0.008624016061378312,1.0,0.026841632086089546,2
2022-05-02,A,Technology,811680.0,54073,69022,6084849,225349,3159421,46522181,37409,3.751358253894306,13.223608417662724,1.4536618159883727,0.0623130555658367,0.0713260436010269,-0.6373871273065177,-0.011575105499400218,North America,60+,Low,757607.0,10228621,0.011343256011776135,852293.7245938407,757607.0,0.008624016061378312,1.0,0.011852439971764519,6
2022-05-03,C,Healthcare,74011.0,403086,73783,5710226,113064,991649,55082676,1319,-3.5241290103138194,48.71243036983204,1.7139702268855457,0.3106202793111772,0.11401614885912253,1.1890165311075518,0.6564985048744367,North America,36-45,High,-329075.0,12271563,0.012921204869999892,87220.0952844749,-329075.0,0.008637771379571375,1.0,0.02176150451887692,5
2022-05-04,D,Healthcare,90232.0,120551,70591,5164998,773288,9227546,79447688,24080,8.84705345389483,17.300682723396605,2.434567207613842,0.102100094273781,0.08380212897340203,1.4205042479898549,-0.32958390525825454,Europe,18-25,Medium,-30319.0,11945424,0.013667188254477543,93111.17469324481,-30319.0,0.008637771379571375,1.0,0.0075017966041063585,3
2022-05-05,D,Finance,371707.0,141109,73767,6308964,351812,4737933,69872379,22283,-6.693654558279092,36.25917642800355,1.1578377572599186,0.3491285656182087,0.07425432145199183,-0.5707462937494763,-0.6524768137285124,Asia,46-60,High,230598.0,11945424,0.011692410988555332,377686.615832992,230598.0,0.008647471595630864,1.0,0.017347624595297977,5
2022-05-06,C,Healthcare,116010.0,291832,42140,3712423,837678,2214593,76046315,26618,-2.7484620471821986,22.787482125324463,2.005500124982515,0.2630638730761787,0.37825370169597755,-0.8323555731042287,0.4240280406615615,North America,18-25,Medium,-175822.0,12271563,0.011351077180590682,95143.18537990014,-175822.0,0.008637771379571375,1.0,0.020337190549010533,5
2022-05-07,B,Technology,256745.0,343571,45734,3786154,836895,2875931,88167152,4738,8.483338822835059,32.48342494827739,1.169306005872208,0.1333282113807664,0.2909996797558773,0.4714155563864041,0.6519564254161636,Africa,60+,Medium,-86826.0,9976726,0.01207927622595383,211856.47197209904,-86826.0,0.008624016061378312,1.0,0.02268593581044298,5
2022-05-08,A,Healthcare,937317.0,216405,81483,9653994,748043,8267360,44611207,18802,-2.3708921782262244,14.786692241993718,1.4057712731980057,0.0565340639380667,0.0904814838110352,-0.5522230442809712,-0.7987250429529333,North America,18-25,High,720912.0,10228621,0.00844034085788742,820094.9329624207,720912.0,0.008637771379571375,1.0,0.008851778126475859,3
2022-05-09,C,Healthcare,63787.0,498098,-8438,2555392,184919,4854859,96561337,37721,8.318681845981171,27.906588563844227,1.8998895537891036,0.1550336587823192,0.03808946871577527,0.6329318177555108,-0.5202517744881106,Africa,46-60,Medium,-434311.0,12271563,-0.0033020374173512324,51858.08524556062,-434311.0,0.008637771379571375,1.0,0.03196910948761352,3
2022-05-10,D,Healthcare,95510.0,254023,191,2564247,39591,5973736,52013099,6494,8.307411294439014,48.52166495040903,1.4740783996435571,0.434424253611612,0.006627510824047129,0.2029230208512997,-0.7160560204780122,South America,36-45,Low,-158513.0,11945424,7.448580421464859e-05,104807.05402235677,-158513.0,0.008637771379571375,1.0,0.014031052152680287,4
2022-05-11,B,Finance,663197.0,164065,81932,4877240,817079,1556631,27521509,23206,-7.079785358434756,42.13196949150323,0.9993262471926116,0.2724601957624092,0.5249021765595058,-1.515744114997232,-0.30411717683566675,South America,26-35,High,499132.0,9976726,0.016798845248542207,722441.7950471538,499132.0,0.008647471595630864,1.0,0.0032553053954675476,7
2022-05-12,C,Technology,387357.0,432556,65285,1745374,370386,5058504,72353422,36753,4.266271855734294,48.64115165690885,0.5836752360881752,0.0810844092773272,0.07322046201801956,1.5475052013300616,-0.0992980421891747,Africa,18-25,Medium,-45199.0,12271563,0.03740459064933934,330966.5339202952,-45199.0,0.008624016061378312,1.0,0.018909765800365363,2
2022-05-13,D,Healthcare,181364.0,30413,83491,3505562,61702,818432,46625144,41341,0.7627692840294529,15.642093406901797,1.9031878945035683,0.1262386281649437,0.07539050281513919,1.7958776730955217,0.49765267392661294,Asia,26-35,Low,150951.0,11945424,0.02381672325293348,205745.04550553413,150951.0,0.008637771379571375,1.0,0.0203437530902646,10
2022-05-14,A,Technology,376216.0,462396,36231,6237721,385816,3384364,29568456,23996,-0.5136497847842207,45.26065838194414,2.066861943928888,0.3582701989566368,0.11399955796716901,-0.6127886904843862,0.30229516976334825,North America,60+,High,-86180.0,10228621,0.005808371358706169,324265.993154266,-86180.0,0.008624016061378312,1.0,0.0216058943317176,4
2022-05-15,D,Technology,794682.0,395652,43507,4896108,242360,8873407,49614747,14032,8.112476366605609,8.586504250162342,1.4601088058147569,0.1306781782669419,0.027313071518076427,-0.38770155993598415,0.24185713495686234,North America,36-45,Low,399030.0,11945424,0.008886037644594441,731481.127130494,399030.0,0.008624016061378312,1.0,0.033621324036850794,4
2022-05-16,B,Technology,520736.0,358855,16131,6895799,991028,4077737,92345134,7798,7.54967115928552,28.422617265213443,2.171138743324147,0.466870858836728,0.2430338199839764,0.28586539072490497,-0.2952501067806912,South America,36-45,Low,161881.0,9976726,0.002339250317475901,468449.29382467706,161881.0,0.008624016061378312,1.0,0.017635511632641408,1
2022-05-17,B,Technology,510880.0,241643,5835,7590319,886925,9745764,62275527,5191,-2.580024450670493,48.93151087389902,0.5822404713902796,0.4873572952711306,0.09100620536265808,0.334456789987025,0.6828951061695199,Africa,18-25,Low,269237.0,9976726,0.000768742394094372,484785.70020759944,269237.0,0.008624016061378312,1.0,0.018803803756312288,10
2022-05-18,A,Technology,660628.0,233675,10838,4614111,747801,2950214,59822500,48758,6.26730561810642,43.59988024724475,2.474756187221988,0.3851461667549739,0.25347347683930727,0.6585442726728304,-0.05742566520367087,North America,36-45,Medium,426953.0,10228621,0.002348881507185241,595797.6057329415,426953.0,0.008624016061378312,1.0,0.008968156187669066,8
2022-05-19,C,Technology,768219.0,88194,13789,613716,834698,6003474,45047491,30052,6.878675183967445,10.61758714505694,1.8884291766365895,0.3995846957676549,0.13903583158684454,2.0102045387663496,0.958209876030309,North America,18-25,High,680025.0,12271563,0.022468047109738053,764823.7567030485,680025.0,0.008624016061378312,1.0,0.028205535028878972,1
2022-05-20,C,Healthcare,570542.0,434916,65653,241919,528952,5636130,51536941,22222,-7.504819033713943,43.373031491996514,1.0116635262462592,0.2032805385683118,0.093850212823338,-0.1769472274940494,0.2682842765914737,Asia,18-25,High,135626.0,12271563,0.27138422364510434,549410.922977546,135626.0,0.008637771379571375,1.0,0.021843090640781035,8
2022-05-21,D,Healthcare,513456.0,91703,11849,5521548,453977,5552548,40969233,26738,8.55481370739685,41.21286572602333,1.6314073413934376,0.3074217163204529,0.08176012165946156,-0.7982972445384537,-0.7474705168709945,Europe,26-35,Medium,421753.0,11945424,0.0021459561702623976,613388.8097830359,421753.0,0.008637771379571375,1.0,0.015799722727058374,7
2022-05-22,A,Technology,391058.0,239763,27978,8771444,777165,7093217,76105543,18992,9.753336704023411,22.60377145691923,1.657883315874151,0.0683134524376825,0.10956453186191822,-1.3793192280145272,0.352355124150868,South America,36-45,High,151295.0,10228621,0.0031896686566088776,321594.57865137747,151295.0,0.008624016061378312,1.0,0.0009532530653453622,9
2022-05-23,A,Healthcare,391404.0,287354,31450,2997198,355145,3872225,37383439,28191,2.1895172333047555,25.295945356376983,2.438907503902508,0.0635539518681106,0.09171600307316853,-0.7309300399419191,-0.34979196913660204,South America,18-25,Low,104050.0,10228621,0.010493133920415001,335383.34377740603,104050.0,0.008637771379571375,1.0,0.034444121950550875,8
2022-05-24,D,Technology,949218.0,293996,26167,2478993,456669,4822833,21996340,20968,3.3885774931471246,42.10976245510374,2.4155145059121423,0.2190552685586947,0.09468895149386264,-0.033126972873797095,0.37265439337219486,Europe,26-35,High,655222.0,11945424,0.010555495719431237,779431.7157456543,655222.0,0.008624016061378312,1.0,0.007723200355439427,5
2022-05-25,C,Finance,97529.0,44786,89088,6645116,978162,5215764,45864699,2284,-9.758396070585668,44.8245437530662,0.9957517106284351,0.2219304088711126,0.18753954358364375,1.7945578635177877,-0.8607177036751885,North America,46-60,Medium,52743.0,12271563,0.013406537974656876,102438.26636217444,52743.0,0.008647471595630864,1.0,0.014087219906302944,8
2022-05-26,A,Healthcare,755078.0,179019,51814,9634548,929263,1863478,35236445,45270,-9.44235489155755,25.791639037607546,1.4235830502534643,0.3824923968587473,0.4986713017272004,-0.5176112990361714,-0.6502371256480812,Asia,26-35,Low,576059.0,10228621,0.005377937812962269,620525.9024683987,576059.0,0.008637771379571375,1.0,0.023583445110760035,10
2022-05-27,D,Technology,855077.0,73119,88323,8243671,372648,4621822,68210984,41042,1.831049483319278,17.052467871323618,1.544420984292851,0.3709936390197444,0.08062794283293472,0.2237879516388985,0.7114745178115727,Asia,26-35,Medium,781958.0,11945424,0.010714037471898138,970149.7525265452,781958.0,0.008624016061378312,1.0,0.008034420713833135,3
2022-05-28,A,Technology,222347.0,375210,88380,1965469,404087,2756164,11270014,36238,6.670170231729578,33.845170702442374,2.037014502650812,0.4070388413551659,0.14661210290824495,-0.016422896072752075,-0.5456408859529702,South America,18-25,Low,-152863.0,10228621,0.044966366806090556,223408.80748649387,-152863.0,0.008624016061378312,1.0,0.005064902217468565,10
2022-05-29,B,Technology,705998.0,357423,57032,1782545,360678,6721432,25921711,15329,7.211926778422441,42.76450755671426,1.1621029088223385,0.2780383038918035,0.05366088654917583,1.188393273448084,0.6740822504858801,Asia,60+,Low,348575.0,9976726,0.03199470420101597,713624.9315757254,348575.0,0.008624016061378312,1.0,-0.0012394758270066475,7
2022-05-30,B,Finance,699327.0,266318,39735,543512,748461,4539947,93735965,29291,-2.2022456739779344,25.09000107665799,0.5967929532531169,0.1574976206406371,0.16486117569213915,2.5269324258736217,-0.44144782309117914,Europe,60+,High,433009.0,9976726,0.07310786146396031,716556.8809179383,433009.0,0.008647471595630864,1.0,0.02720996952905636,4
2022-05-31,B,Finance,711122.0,240439,45228,3414129,649445,3487478,65357262,41012,-1.3562466186560511,6.783718695613032,2.268588068493506,0.0705222034929045,0.18622196326399765,-0.5308687729203206,0.2857638201174153,North America,60+,Low,470683.0,9976726,0.013247302606316281,617485.353782354,470683.0,0.008647471595630864,1.0,0.014548137552736781,5
2022-06-01,A,Healthcare,409941.0,223166,23568,6210781,870976,9024986,65257138,49406,7.527267875745057,26.01614496082368,1.9077453807997784,0.3674411052583978,0.09650718571751801,-0.48943944251822213,0.388301147019662,Europe,26-35,Medium,186775.0,10228621,0.003794691843103146,360369.34421962244,186775.0,0.008637771379571375,1.0,0.0492727009247333,9
